3.500000000000000000e+01,4.300000000000000000e+01,3.136718750000000000e+00
4.300000000000000000e+01,5.100000000000000000e+01,3.041015625000000000e+00
5.100000000000000000e+01,9.400000000000000000e+01,3.406250000000000000e+00
9.400000000000000000e+01,1.390000000000000000e+02,3.695312500000000000e+00
3.300000000000000000e+01,9.700000000000000000e+01,3.304687500000000000e+00
9.700000000000000000e+01,1.020000000000000000e+02,3.000000000000000000e+00
1.020000000000000000e+02,1.040000000000000000e+02,3.029296875000000000e+00
1.040000000000000000e+02,2.830000000000000000e+02,3.183593750000000000e+00
7.900000000000000000e+01,8.800000000000000000e+01,2.794921875000000000e+00
8.800000000000000000e+01,1.990000000000000000e+02,2.675781250000000000e+00
1.990000000000000000e+02,4.100000000000000000e+01,2.117187500000000000e+00
4.100000000000000000e+01,4.100000000000000000e+01,2.677734375000000000e+00
7.400000000000000000e+01,1.020000000000000000e+02,2.849609375000000000e+00
1.020000000000000000e+02,1.310000000000000000e+02,2.849609375000000000e+00
1.310000000000000000e+02,1.480000000000000000e+02,2.849609375000000000e+00
1.480000000000000000e+02,2.050000000000000000e+02,2.849609375000000000e+00
1.830000000000000000e+02,1.400000000000000000e+01,2.869140625000000000e+00
1.400000000000000000e+01,2.700000000000000000e+01,2.882812500000000000e+00
2.700000000000000000e+01,9.300000000000000000e+01,2.869140625000000000e+00
9.300000000000000000e+01,1.280000000000000000e+02,2.869140625000000000e+00
2.660000000000000000e+02,2.660000000000000000e+02,2.792968750000000000e+00
2.660000000000000000e+02,1.240000000000000000e+02,3.037109375000000000e+00
1.240000000000000000e+02,1.220000000000000000e+02,3.005859375000000000e+00
1.220000000000000000e+02,1.200000000000000000e+02,2.828125000000000000e+00
2.200000000000000000e+02,1.730000000000000000e+02,3.587890625000000000e+00
1.730000000000000000e+02,1.590000000000000000e+02,3.587890625000000000e+00
1.590000000000000000e+02,1.270000000000000000e+02,3.587890625000000000e+00
1.270000000000000000e+02,1.520000000000000000e+02,3.587890625000000000e+00
3.000000000000000000e+01,4.300000000000000000e+01,2.431640625000000000e+00
4.300000000000000000e+01,6.400000000000000000e+01,2.640625000000000000e+00
6.400000000000000000e+01,6.900000000000000000e+01,2.521484375000000000e+00
6.900000000000000000e+01,6.300000000000000000e+01,2.751953125000000000e+00
4.100000000000000000e+01,4.200000000000000000e+01,3.037109375000000000e+00
4.200000000000000000e+01,2.230000000000000000e+02,2.748046875000000000e+00
2.230000000000000000e+02,2.260000000000000000e+02,2.830078125000000000e+00
2.260000000000000000e+02,2.260000000000000000e+02,2.617187500000000000e+00
7.100000000000000000e+01,4.800000000000000000e+01,2.773437500000000000e+00
4.800000000000000000e+01,2.500000000000000000e+02,2.695312500000000000e+00
2.500000000000000000e+02,4.700000000000000000e+01,2.615234375000000000e+00
4.700000000000000000e+01,1.700000000000000000e+01,2.781250000000000000e+00
2.340000000000000000e+02,2.300000000000000000e+01,2.964843750000000000e+00
2.300000000000000000e+01,9.600000000000000000e+01,2.964843750000000000e+00
9.600000000000000000e+01,9.600000000000000000e+01,2.958984375000000000e+00
9.600000000000000000e+01,3.240000000000000000e+02,2.964843750000000000e+00
7.200000000000000000e+01,5.300000000000000000e+01,2.587890625000000000e+00
5.300000000000000000e+01,1.600000000000000000e+01,2.587890625000000000e+00
1.600000000000000000e+01,1.840000000000000000e+02,2.587890625000000000e+00
1.840000000000000000e+02,1.290000000000000000e+02,2.587890625000000000e+00
2.500000000000000000e+02,3.380000000000000000e+02,3.121093750000000000e+00
3.380000000000000000e+02,8.000000000000000000e+01,3.121093750000000000e+00
8.000000000000000000e+01,4.200000000000000000e+01,2.996093750000000000e+00
4.200000000000000000e+01,1.610000000000000000e+02,3.121093750000000000e+00
8.300000000000000000e+01,7.900000000000000000e+01,2.935546875000000000e+00
7.900000000000000000e+01,7.300000000000000000e+01,2.992187500000000000e+00
7.300000000000000000e+01,1.400000000000000000e+02,2.941406250000000000e+00
1.400000000000000000e+02,1.010000000000000000e+02,2.957031250000000000e+00
1.130000000000000000e+02,1.260000000000000000e+02,3.222656250000000000e+00
1.260000000000000000e+02,1.380000000000000000e+02,3.236328125000000000e+00
1.380000000000000000e+02,1.480000000000000000e+02,3.576171875000000000e+00
1.480000000000000000e+02,1.680000000000000000e+02,3.730468750000000000e+00
2.050000000000000000e+02,2.030000000000000000e+02,2.861328125000000000e+00
2.030000000000000000e+02,1.060000000000000000e+02,2.861328125000000000e+00
1.060000000000000000e+02,3.700000000000000000e+01,2.812500000000000000e+00
3.700000000000000000e+01,7.700000000000000000e+01,2.972656250000000000e+00
8.900000000000000000e+01,5.200000000000000000e+01,2.693359375000000000e+00
5.200000000000000000e+01,3.060000000000000000e+02,2.716796875000000000e+00
3.060000000000000000e+02,3.040000000000000000e+02,2.761718750000000000e+00
3.040000000000000000e+02,3.300000000000000000e+02,2.716796875000000000e+00
9.400000000000000000e+01,7.000000000000000000e+01,2.890625000000000000e+00
7.000000000000000000e+01,4.500000000000000000e+01,2.833984375000000000e+00
4.500000000000000000e+01,1.400000000000000000e+01,3.085937500000000000e+00
1.400000000000000000e+01,3.200000000000000000e+02,3.085937500000000000e+00
3.080000000000000000e+02,2.730000000000000000e+02,3.087890625000000000e+00
2.730000000000000000e+02,1.900000000000000000e+02,3.087890625000000000e+00
1.900000000000000000e+02,3.900000000000000000e+01,3.087890625000000000e+00
3.900000000000000000e+01,2.700000000000000000e+01,2.554687500000000000e+00
1.070000000000000000e+02,9.700000000000000000e+01,3.162109375000000000e+00
9.700000000000000000e+01,9.900000000000000000e+01,3.144531250000000000e+00
9.900000000000000000e+01,1.370000000000000000e+02,3.115234375000000000e+00
1.370000000000000000e+02,1.210000000000000000e+02,3.193359375000000000e+00
1.210000000000000000e+02,1.230000000000000000e+02,3.345703125000000000e+00
1.230000000000000000e+02,1.220000000000000000e+02,3.281250000000000000e+00
1.220000000000000000e+02,1.210000000000000000e+02,3.226562500000000000e+00
1.210000000000000000e+02,1.210000000000000000e+02,3.281250000000000000e+00
1.010000000000000000e+02,1.210000000000000000e+02,3.023437500000000000e+00
1.210000000000000000e+02,1.360000000000000000e+02,3.117187500000000000e+00
1.360000000000000000e+02,1.580000000000000000e+02,3.146484375000000000e+00
1.580000000000000000e+02,1.730000000000000000e+02,3.117187500000000000e+00
3.500000000000000000e+01,1.880000000000000000e+02,2.617187500000000000e+00
1.880000000000000000e+02,1.000000000000000000e+00,2.656250000000000000e+00
1.000000000000000000e+00,1.840000000000000000e+02,2.656250000000000000e+00
1.840000000000000000e+02,5.100000000000000000e+01,2.656250000000000000e+00
6.700000000000000000e+01,7.400000000000000000e+01,2.808593750000000000e+00
7.400000000000000000e+01,1.290000000000000000e+02,3.091796875000000000e+00
1.290000000000000000e+02,1.500000000000000000e+01,3.117187500000000000e+00
1.500000000000000000e+01,2.900000000000000000e+01,3.091796875000000000e+00
1.490000000000000000e+02,1.600000000000000000e+02,1.916992187500000000e+00
1.600000000000000000e+02,4.100000000000000000e+01,1.916992187500000000e+00
4.100000000000000000e+01,4.000000000000000000e+01,2.429687500000000000e+00
4.000000000000000000e+01,4.100000000000000000e+01,2.472656250000000000e+00
6.200000000000000000e+01,1.020000000000000000e+02,2.996093750000000000e+00
1.020000000000000000e+02,1.030000000000000000e+02,3.041015625000000000e+00
1.030000000000000000e+02,3.800000000000000000e+01,2.826171875000000000e+00
3.800000000000000000e+01,1.000000000000000000e+01,2.996093750000000000e+00
1.900000000000000000e+01,3.240000000000000000e+02,2.687500000000000000e+00
3.240000000000000000e+02,2.800000000000000000e+01,2.724609375000000000e+00
2.800000000000000000e+01,3.700000000000000000e+01,3.011718750000000000e+00
3.700000000000000000e+01,3.800000000000000000e+01,2.753906250000000000e+00
9.700000000000000000e+01,1.150000000000000000e+02,3.195312500000000000e+00
1.150000000000000000e+02,4.200000000000000000e+01,3.068359375000000000e+00
4.200000000000000000e+01,1.190000000000000000e+02,3.324218750000000000e+00
1.190000000000000000e+02,1.150000000000000000e+02,2.923828125000000000e+00
3.500000000000000000e+01,7.000000000000000000e+01,3.066406250000000000e+00
7.000000000000000000e+01,1.120000000000000000e+02,3.083984375000000000e+00
1.120000000000000000e+02,2.410000000000000000e+02,3.083984375000000000e+00
2.410000000000000000e+02,2.620000000000000000e+02,3.083984375000000000e+00
9.400000000000000000e+01,8.900000000000000000e+01,3.103515625000000000e+00
8.900000000000000000e+01,8.200000000000000000e+01,3.220703125000000000e+00
8.200000000000000000e+01,1.340000000000000000e+02,3.015625000000000000e+00
1.340000000000000000e+02,1.470000000000000000e+02,2.947265625000000000e+00
1.070000000000000000e+02,1.400000000000000000e+02,3.072265625000000000e+00
1.400000000000000000e+02,1.490000000000000000e+02,3.265625000000000000e+00
1.490000000000000000e+02,6.000000000000000000e+01,3.265625000000000000e+00
6.000000000000000000e+01,8.900000000000000000e+01,3.199218750000000000e+00
3.700000000000000000e+01,1.000000000000000000e+02,2.869140625000000000e+00
1.000000000000000000e+02,8.800000000000000000e+01,2.832031250000000000e+00
8.800000000000000000e+01,1.400000000000000000e+02,2.773437500000000000e+00
1.400000000000000000e+02,9.900000000000000000e+01,3.091796875000000000e+00
4.800000000000000000e+01,2.770000000000000000e+02,2.593750000000000000e+00
2.770000000000000000e+02,1.610000000000000000e+02,2.593750000000000000e+00
1.610000000000000000e+02,3.600000000000000000e+01,2.593750000000000000e+00
3.600000000000000000e+01,7.700000000000000000e+01,3.005859375000000000e+00
3.500000000000000000e+01,8.700000000000000000e+01,2.994140625000000000e+00
8.700000000000000000e+01,2.660000000000000000e+02,3.005859375000000000e+00
2.660000000000000000e+02,6.900000000000000000e+01,2.992187500000000000e+00
6.900000000000000000e+01,1.140000000000000000e+02,2.925781250000000000e+00
7.600000000000000000e+01,2.660000000000000000e+02,3.169921875000000000e+00
2.660000000000000000e+02,1.090000000000000000e+02,3.025390625000000000e+00
1.090000000000000000e+02,1.100000000000000000e+02,3.185546875000000000e+00
1.370000000000000000e+02,4.600000000000000000e+01,2.738281250000000000e+00
4.600000000000000000e+01,3.030000000000000000e+02,1.941406250000000000e+00
3.030000000000000000e+02,1.210000000000000000e+02,1.941406250000000000e+00
1.210000000000000000e+02,2.260000000000000000e+02,1.941406250000000000e+00
8.300000000000000000e+01,7.800000000000000000e+01,3.099609375000000000e+00
7.800000000000000000e+01,7.300000000000000000e+01,3.056640625000000000e+00
7.300000000000000000e+01,9.000000000000000000e+01,3.031250000000000000e+00
9.000000000000000000e+01,9.000000000000000000e+01,3.099609375000000000e+00
9.000000000000000000e+01,9.200000000000000000e+01,3.009765625000000000e+00
9.200000000000000000e+01,9.400000000000000000e+01,2.962890625000000000e+00
9.400000000000000000e+01,7.300000000000000000e+01,3.160156250000000000e+00
7.300000000000000000e+01,1.130000000000000000e+02,3.568359375000000000e+00
1.800000000000000000e+02,2.350000000000000000e+02,3.908203125000000000e+00
2.350000000000000000e+02,2.860000000000000000e+02,3.652343750000000000e+00
2.860000000000000000e+02,3.050000000000000000e+02,3.908203125000000000e+00
3.050000000000000000e+02,3.130000000000000000e+02,3.291015625000000000e+00
1.650000000000000000e+02,9.800000000000000000e+01,2.882812500000000000e+00
9.800000000000000000e+01,5.900000000000000000e+01,3.123046875000000000e+00
5.900000000000000000e+01,3.600000000000000000e+01,2.904296875000000000e+00
3.600000000000000000e+01,2.000000000000000000e+01,3.058593750000000000e+00
1.460000000000000000e+02,2.000000000000000000e+02,2.146484375000000000e+00
2.000000000000000000e+02,2.400000000000000000e+01,2.146484375000000000e+00
2.400000000000000000e+01,2.880000000000000000e+02,2.515625000000000000e+00
2.880000000000000000e+02,2.900000000000000000e+01,2.146484375000000000e+00
3.600000000000000000e+01,4.500000000000000000e+01,2.876953125000000000e+00
4.500000000000000000e+01,5.700000000000000000e+01,3.058593750000000000e+00
5.700000000000000000e+01,7.800000000000000000e+01,2.857421875000000000e+00
7.800000000000000000e+01,1.190000000000000000e+02,2.748046875000000000e+00
3.600000000000000000e+01,5.200000000000000000e+01,3.021484375000000000e+00
5.200000000000000000e+01,6.900000000000000000e+01,3.117187500000000000e+00
6.900000000000000000e+01,4.000000000000000000e+00,3.273437500000000000e+00
4.000000000000000000e+00,2.800000000000000000e+01,3.136718750000000000e+00
1.370000000000000000e+02,1.390000000000000000e+02,3.160156250000000000e+00
1.390000000000000000e+02,3.600000000000000000e+01,2.765625000000000000e+00
3.600000000000000000e+01,1.890000000000000000e+02,2.765625000000000000e+00
1.890000000000000000e+02,1.820000000000000000e+02,2.765625000000000000e+00
1.300000000000000000e+01,3.220000000000000000e+02,2.396484375000000000e+00
3.220000000000000000e+02,1.610000000000000000e+02,2.396484375000000000e+00
1.610000000000000000e+02,1.210000000000000000e+02,2.396484375000000000e+00
1.210000000000000000e+02,8.800000000000000000e+01,2.667968750000000000e+00
1.120000000000000000e+02,1.040000000000000000e+02,3.218750000000000000e+00
1.040000000000000000e+02,9.600000000000000000e+01,3.175781250000000000e+00
9.600000000000000000e+01,2.900000000000000000e+01,3.117187500000000000e+00
2.900000000000000000e+01,2.000000000000000000e+01,2.736328125000000000e+00
2.200000000000000000e+01,3.500000000000000000e+01,2.958984375000000000e+00
3.500000000000000000e+01,9.600000000000000000e+01,3.152343750000000000e+00
9.600000000000000000e+01,8.800000000000000000e+01,3.103515625000000000e+00
8.800000000000000000e+01,2.430000000000000000e+02,3.152343750000000000e+00
3.140000000000000000e+02,8.700000000000000000e+01,2.541015625000000000e+00
8.700000000000000000e+01,8.700000000000000000e+01,2.914062500000000000e+00
8.700000000000000000e+01,1.400000000000000000e+02,2.541015625000000000e+00
1.400000000000000000e+02,1.730000000000000000e+02,2.541015625000000000e+00
2.710000000000000000e+02,2.830000000000000000e+02,3.037109375000000000e+00
2.830000000000000000e+02,2.190000000000000000e+02,3.011718750000000000e+00
2.190000000000000000e+02,2.020000000000000000e+02,3.011718750000000000e+00
2.020000000000000000e+02,2.500000000000000000e+02,3.011718750000000000e+00
2.660000000000000000e+02,3.800000000000000000e+01,2.771484375000000000e+00
3.800000000000000000e+01,3.100000000000000000e+01,3.011718750000000000e+00
3.100000000000000000e+01,4.600000000000000000e+01,3.148437500000000000e+00
4.600000000000000000e+01,7.500000000000000000e+01,3.011718750000000000e+00
1.970000000000000000e+02,1.860000000000000000e+02,3.972656250000000000e+00
1.860000000000000000e+02,2.110000000000000000e+02,3.412109375000000000e+00
2.110000000000000000e+02,2.300000000000000000e+02,3.972656250000000000e+00
2.300000000000000000e+02,2.500000000000000000e+02,3.972656250000000000e+00
3.280000000000000000e+02,0.000000000000000000e+00,2.230468750000000000e+00
0.000000000000000000e+00,4.100000000000000000e+01,2.283203125000000000e+00
4.100000000000000000e+01,4.700000000000000000e+01,2.605468750000000000e+00
4.700000000000000000e+01,3.900000000000000000e+01,2.525390625000000000e+00
6.100000000000000000e+01,2.870000000000000000e+02,2.539062500000000000e+00
2.870000000000000000e+02,2.110000000000000000e+02,2.578125000000000000e+00
2.110000000000000000e+02,1.130000000000000000e+02,2.539062500000000000e+00
1.130000000000000000e+02,1.490000000000000000e+02,2.539062500000000000e+00
2.570000000000000000e+02,2.410000000000000000e+02,3.593750000000000000e+00
2.410000000000000000e+02,2.660000000000000000e+02,3.195312500000000000e+00
1.240000000000000000e+02,1.250000000000000000e+02,3.101562500000000000e+00
2.110000000000000000e+02,1.240000000000000000e+02,2.785156250000000000e+00
1.240000000000000000e+02,3.580000000000000000e+02,2.642578125000000000e+00
3.580000000000000000e+02,1.080000000000000000e+02,2.642578125000000000e+00
1.080000000000000000e+02,1.050000000000000000e+02,3.070312500000000000e+00
6.400000000000000000e+01,6.400000000000000000e+01,3.201171875000000000e+00
6.400000000000000000e+01,6.500000000000000000e+01,3.234375000000000000e+00
1.080000000000000000e+02,1.570000000000000000e+02,2.617187500000000000e+00
1.570000000000000000e+02,1.820000000000000000e+02,2.951171875000000000e+00
1.820000000000000000e+02,5.100000000000000000e+01,2.617187500000000000e+00
5.100000000000000000e+01,5.400000000000000000e+01,2.843750000000000000e+00
3.270000000000000000e+02,3.350000000000000000e+02,3.082031250000000000e+00
3.350000000000000000e+02,4.000000000000000000e+00,3.216796875000000000e+00
4.000000000000000000e+00,2.300000000000000000e+01,2.666015625000000000e+00
2.300000000000000000e+01,3.470000000000000000e+02,3.216796875000000000e+00
2.310000000000000000e+02,1.820000000000000000e+02,3.275390625000000000e+00
1.820000000000000000e+02,1.100000000000000000e+02,3.275390625000000000e+00
1.100000000000000000e+02,1.360000000000000000e+02,3.089843750000000000e+00
1.360000000000000000e+02,1.510000000000000000e+02,3.193359375000000000e+00
1.070000000000000000e+02,1.180000000000000000e+02,3.445312500000000000e+00
1.180000000000000000e+02,1.200000000000000000e+02,2.986328125000000000e+00
1.200000000000000000e+02,4.400000000000000000e+01,3.445312500000000000e+00
4.400000000000000000e+01,2.100000000000000000e+01,3.039062500000000000e+00
5.000000000000000000e+01,8.900000000000000000e+01,2.847656250000000000e+00
8.900000000000000000e+01,9.300000000000000000e+01,2.800781250000000000e+00
9.300000000000000000e+01,1.160000000000000000e+02,2.767578125000000000e+00
1.160000000000000000e+02,1.150000000000000000e+02,2.808593750000000000e+00
2.900000000000000000e+01,1.030000000000000000e+02,3.195312500000000000e+00
1.030000000000000000e+02,1.680000000000000000e+02,3.154296875000000000e+00
1.680000000000000000e+02,6.900000000000000000e+01,3.195312500000000000e+00
6.900000000000000000e+01,1.740000000000000000e+02,3.195312500000000000e+00
2.870000000000000000e+02,2.100000000000000000e+01,3.009765625000000000e+00
2.100000000000000000e+01,1.560000000000000000e+02,2.908203125000000000e+00
1.560000000000000000e+02,1.450000000000000000e+02,3.216796875000000000e+00
1.450000000000000000e+02,8.500000000000000000e+01,2.908203125000000000e+00
2.550000000000000000e+02,2.550000000000000000e+02,3.675781250000000000e+00
2.550000000000000000e+02,2.500000000000000000e+02,3.251953125000000000e+00
2.500000000000000000e+02,2.540000000000000000e+02,3.376953125000000000e+00
2.540000000000000000e+02,2.550000000000000000e+02,3.675781250000000000e+00
8.400000000000000000e+01,1.040000000000000000e+02,2.775390625000000000e+00
1.040000000000000000e+02,9.800000000000000000e+01,2.921875000000000000e+00
9.800000000000000000e+01,6.400000000000000000e+01,2.900390625000000000e+00
6.400000000000000000e+01,3.400000000000000000e+01,3.175781250000000000e+00
1.030000000000000000e+02,3.180000000000000000e+02,3.453125000000000000e+00
3.180000000000000000e+02,3.470000000000000000e+02,3.583984375000000000e+00
3.470000000000000000e+02,3.440000000000000000e+02,3.232421875000000000e+00
3.440000000000000000e+02,1.040000000000000000e+02,3.583984375000000000e+00
3.510000000000000000e+02,1.180000000000000000e+02,2.378906250000000000e+00
1.180000000000000000e+02,6.000000000000000000e+00,2.634765625000000000e+00
6.000000000000000000e+00,1.120000000000000000e+02,2.269531250000000000e+00
1.120000000000000000e+02,1.230000000000000000e+02,2.994140625000000000e+00
8.300000000000000000e+01,9.500000000000000000e+01,3.093750000000000000e+00
9.500000000000000000e+01,1.150000000000000000e+02,2.996093750000000000e+00
1.150000000000000000e+02,1.470000000000000000e+02,2.972656250000000000e+00
1.470000000000000000e+02,2.230000000000000000e+02,2.972656250000000000e+00
2.580000000000000000e+02,9.000000000000000000e+01,2.814453125000000000e+00
9.000000000000000000e+01,1.040000000000000000e+02,3.025390625000000000e+00
1.040000000000000000e+02,2.500000000000000000e+01,2.853515625000000000e+00
2.500000000000000000e+01,3.560000000000000000e+02,2.853515625000000000e+00
3.120000000000000000e+02,3.150000000000000000e+02,3.261718750000000000e+00
3.150000000000000000e+02,3.100000000000000000e+02,3.125000000000000000e+00
3.100000000000000000e+02,3.110000000000000000e+02,3.160156250000000000e+00
3.110000000000000000e+02,3.100000000000000000e+02,3.279296875000000000e+00
1.390000000000000000e+02,1.510000000000000000e+02,2.611328125000000000e+00
1.510000000000000000e+02,4.200000000000000000e+01,2.644531250000000000e+00
4.200000000000000000e+01,5.700000000000000000e+01,2.773437500000000000e+00
5.700000000000000000e+01,6.100000000000000000e+01,3.105468750000000000e+00
9.100000000000000000e+01,9.100000000000000000e+01,3.185546875000000000e+00
9.100000000000000000e+01,9.000000000000000000e+01,3.318359375000000000e+00
9.000000000000000000e+01,8.800000000000000000e+01,3.259765625000000000e+00
8.700000000000000000e+01,8.100000000000000000e+01,3.029296875000000000e+00
8.100000000000000000e+01,1.440000000000000000e+02,2.847656250000000000e+00
1.440000000000000000e+02,1.620000000000000000e+02,3.000000000000000000e+00
1.620000000000000000e+02,4.800000000000000000e+01,3.000000000000000000e+00
1.050000000000000000e+02,1.070000000000000000e+02,3.097656250000000000e+00
1.070000000000000000e+02,4.700000000000000000e+01,3.095703125000000000e+00
4.700000000000000000e+01,5.300000000000000000e+01,3.181640625000000000e+00
5.300000000000000000e+01,4.400000000000000000e+01,2.818359375000000000e+00
7.500000000000000000e+01,8.300000000000000000e+01,3.005859375000000000e+00
8.300000000000000000e+01,9.000000000000000000e+01,3.095703125000000000e+00
9.000000000000000000e+01,9.600000000000000000e+01,2.892578125000000000e+00
9.600000000000000000e+01,2.510000000000000000e+02,3.193359375000000000e+00
1.720000000000000000e+02,3.500000000000000000e+01,1.912109375000000000e+00
3.500000000000000000e+01,3.800000000000000000e+01,2.853515625000000000e+00
3.800000000000000000e+01,9.500000000000000000e+01,1.912109375000000000e+00
9.500000000000000000e+01,6.200000000000000000e+01,1.912109375000000000e+00
1.020000000000000000e+02,3.230000000000000000e+02,2.757812500000000000e+00
3.230000000000000000e+02,2.090000000000000000e+02,2.757812500000000000e+00
2.090000000000000000e+02,9.600000000000000000e+01,2.757812500000000000e+00
9.600000000000000000e+01,9.200000000000000000e+01,3.132812500000000000e+00
1.900000000000000000e+01,1.210000000000000000e+02,3.068359375000000000e+00
